Heart_rate,Max_volume,Min_volume,Endsys_volume,Enddiast_volume,Max_preassure,Min_preassure,Endsys_preassure,Enddiast_preassure,Stroke_vol,Eject_F,Cardiac_output,Stroke_work,Art_elastance,dPdt_max,dPdt_min,dVdt_max,dVdt_min,PdVdt_max,PdPdt_max,VdPdt_max,VdPdt_min,Tau_w,Tau_g,Max_power,PAMP,Group
331,521.59,179.02,187.38,501.3,120.38,3.46,106.48,7.72,342.57,65.68,113557.7,27061,0.31,7886,-5184,11179,-16584,3.46,52.36,442.32,188.95,10.88,17.04,175.5,6.98,Case
337,499.86,178.33,187.13,484.28,118.9,1.23,105.8,4.72,321.52,64.32,108378.1,26367,0.33,7917,-5042,11366,-14320,1.42,56.73,420.97,190.71,10.09,17.7,178.67,7.62,Case
335,487.1,153.08,157.61,476.62,113.5,0.65,99.56,9.24,334.02,68.57,111962,32147,0.3,7870,-4650,10549,-11239,1.75,48.92,483.84,163.13,10.48,20.76,163.11,7.18,Case
333,482.58,162.63,172.74,482.58,116.07,4.24,101.34,8.56,319.95,66.3,106651.4,25267,0.32,7760,-4210,10053,-13249,4.98,55.75,430.64,175.82,11.52,21.56,156.19,6.71,Case
333,527.05,171.68,182.41,527.05,119.29,3.58,105.71,8.23,355.37,67.43,118457.6,25766,0.3,7744,-4807,13382,-11185,3.58,57.92,428.44,184.24,11.29,18.18,158.06,5.69,Case
333,529.63,179.34,188.38,494.02,120.63,3.08,106.87,6.26,350.29,66.14,116762.9,27567,0.31,7933,-5184,11554,-15077,3.13,53.14,441.19,191.71,10.67,16.89,160.12,6.56,Case
335,502.68,163.32,170.42,475.24,117.19,0.11,104.17,4.75,339.36,67.51,113751.3,32676,0.31,7886,-5058,11560,-15137,1.46,54.95,481.14,177.77,9.79,17.93,183.61,8.13,Case
333,480.32,148.69,158.36,480.32,112.99,3.8,102.06,9.35,331.63,69.04,110543.1,30165,0.31,7870,-4493,11179,-17146,4.95,49.88,471.53,160.62,11.28,20.17,196.62,8.52,Case
333,504.38,165.84,175.76,489.74,117.22,4.04,102.42,8.64,338.54,67.12,112847,27089,0.3,7744,-4430,9865,-18339,4.95,56.11,440.06,179.47,11.43,20.42,152.39,6.35,Case
364,322.08,175.65,186.58,322.08,93.15,0.66,86.71,4.25,146.43,45.46,53245.71,9222,0.59,5300,-4186,8352,-10797,0.68,34.38,283.21,179.73,9.73,15.18,52.53,5.06,Case
373,323.02,173.01,184.07,311.97,94.18,-2.37,87.72,1.08,150.01,46.44,55903.88,10444,0.58,5394,-4327,8352,-9611,-2.35,37.16,287.42,178.1,8.21,15.47,53.86,5.53,Case
373,317.43,168.75,179.8,280.01,88.88,-3.28,84.23,3.89,148.68,46.84,55409.91,10237,0.57,5080,-4218,11869,-7656,13.34,37.55,291.06,175.4,8.64,15.98,55.96,7.14,Case
366,314.42,168.12,179.3,314.42,91.97,1.46,87.08,5.38,146.3,46.53,53523.88,8934,0.6,5221,-3998,9545,-6089,1.54,41.38,282.08,173.58,10.04,16.06,60.82,6.15,Case
361,320.51,173.39,185.01,320.51,94.97,0.82,88.88,4.53,147.12,45.9,53176.53,9798,0.6,5488,-4233,9290,-11929,0.83,33.93,289.18,177.48,9.73,15.53,54.22,5.28,Case
370,322.77,173.83,185.57,319.82,96.24,0.02,89.86,3.01,148.94,46.14,55162.02,10191,0.6,5519,-4343,8165,-11427,0.03,37.49,287.36,179.23,9.32,15.26,59.7,5.84,Case
377,321.07,173.64,183.88,300.92,91.75,-2.7,85.8,0.86,147.43,45.92,55634.12,9881,0.58,5158,-4437,8788,-10041,-2.68,35.36,287.99,180.17,8.43,15.43,55.19,6.1,Case
377,314.04,169.18,181.18,299.66,87.57,0.63,84.02,5.41,144.86,46.13,54663.45,9111,0.58,4955,-4029,14447,-7221,13.16,36.92,289.61,177.16,9.62,15.59,54.77,6.1,Case
373,316.05,172.77,183.12,316.05,91.52,1.1,85.59,4.6,143.28,45.34,53397.96,9078,0.6,5127,-3935,8413,-9109,1.11,45.49,282.33,178.67,9.8,15.89,52.88,5.29,Case
361,322.14,175.71,188.84,322.14,93.82,0.44,88.4,3.73,146.43,45.45,52924.96,9348,0.6,5362,-4233,8600,-11179,0.44,39.73,281.27,180.61,9.34,15.19,52.28,5.04,Case
373,323.08,172.26,183.25,311.03,94.54,-2.46,88.59,0.71,150.82,46.68,56206.12,10717,0.59,5488,-4265,8607,-11052,-2.46,30.98,294.64,177.98,8.28,15.67,58.47,6.04,Case
377,317.93,168.62,176.28,277.75,88.92,-2.84,83.35,4.41,149.31,46.96,56344.42,10255,0.56,5111,-4218,12934,-7910,14.16,34.76,295.58,175.28,8.98,16.39,54.55,7.07,Case
366,313.54,170.63,180.55,313.54,91.5,1.37,85.78,5.14,142.91,45.58,52283.88,8523,0.6,5143,-3935,8788,-4648,1.44,39.64,281.77,175.9,9.92,15.65,54.27,5.52,Case
370,319.63,174.21,183.56,319.63,94.87,0.64,87.93,4.53,145.42,45.5,53859.64,9655,0.6,5503,-4218,8607,-10670,0.64,38.87,282.96,178.29,9.49,15.35,61.08,5.98,Case
370,320.57,175.84,189.28,319.38,95.2,-0.27,89.5,2.6,144.73,45.15,53604.09,9783,0.62,5472,-4296,8915,-11487,-0.19,37.43,285.54,181.55,9.21,15.32,55.01,5.39,Case
375,320.45,173.01,184.57,299.6,91.94,-2.99,86.88,0.63,147.43,46.01,55286.4,10194,0.59,5284,-4327,8540,-10489,15.08,34.56,291.62,178.67,8.14,15.69,57.99,6.46,Case
375,313.79,168.49,179.36,295.71,88.04,-1.14,84.56,5.43,145.3,46.3,54487.49,9584,0.58,5080,-4155,13309,-7656,12.58,35.73,293.76,175.15,9.21,16.2,51.76,5.92,Case
364,317.5,171.26,182.31,317.5,92.57,1.07,87.22,4.77,146.24,46.06,53177.49,9298,0.6,5268,-4014,8413,-8286,16.2,37.63,286.85,176.53,9.91,15.95,55.15,5.47,Case
355,321.89,174.21,184.82,321.83,95.81,0.47,89.73,4.31,147.68,45.88,52432.41,9910,0.61,5613,-4296,8915,-9859,0.47,40.52,282.84,178.73,9.56,15.53,57.95,5.6,Case
366,323.53,174.33,184.07,317.24,97.05,-0.74,90.28,2.07,149.19,46.11,54582.31,10700,0.61,5644,-4406,9799,-8976,-0.69,35.12,292.88,178.17,8.98,15.83,58.34,5.8,Case
375,320.13,171.88,182.18,294.14,91.24,-2.9,85.94,1.58,148.25,46.31,55592.81,10385,0.58,5205,-4359,13497,-9418,14.1,32.27,296.83,177.16,8.45,15.79,52.48,6.07,Case
366,311.78,169.81,178.35,311.78,90.04,1.32,84.98,5.16,141.97,45.54,51940.66,9108,0.6,5096,-3904,11300,-6464,14.11,38.24,288.3,175.65,9.84,15.76,52.37,5.39,Case
359,320.38,174.59,186.14,320.38,93.7,0.66,88.35,4.45,145.8,45.51,52381.89,9503,0.61,5441,-4092,8479,-10483,0.66,33.48,287.36,179.42,9.77,15.74,53.08,5.17,Case
368,321.52,175.09,185.89,320.57,95.72,-0.66,89.57,1.66,146.43,45.54,53899.04,10227,0.61,5550,-4327,9418,-11112,-0.64,35.84,288.55,179.36,8.83,15.27,56.67,5.51,Case
377,322.27,170.76,181.87,294.26,91.13,-3.15,86.02,1.1,151.51,47.01,57173.48,10699,0.57,5268,-4296,9169,-8667,13.7,31.5,300.73,175.65,8.18,16.11,56.11,6.48,Case
373,310.28,168.81,180.36,306.26,89.81,1.1,85.75,5.35,141.47,45.59,52721.29,9241,0.61,5096,-4061,11239,-5841,12.7,39.61,288.42,175.28,9.78,15.22,52.81,5.63,Case
364,319.25,174.71,185.7,319.25,93.35,0.8,87.49,4.52,144.54,45.28,52561.24,9328,0.61,5394,-4124,9230,-9793,0.8,37.07,285.16,180.05,9.63,15.56,56.25,5.52,Case
359,321.45,175.53,186.52,320.07,95.89,0.35,89.68,3.73,145.92,45.4,52427.56,9909,0.61,5535,-4265,8728,-11179,0.39,35.98,287.86,179.67,9.56,15.98,62.8,6.13,Case
370,320.38,174.02,181.74,310.08,94.42,-2.46,87.16,0.79,146.37,45.68,54209.33,10508,0.6,5441,-4375,9103,-9478,-2.41,31.74,293.07,178.1,8.19,15.76,58.86,6.12,Case
370,315.86,169.5,178.92,291.62,88.74,-1.52,84.75,5.6,146.37,46.34,54209.33,9850,0.58,5080,-4139,14193,-7535,12.98,36.72,290.69,175.97,9.3,15.95,53.57,6.3,Case
361,317.06,172.2,180.74,317.06,92.22,1.02,85.92,4.92,144.86,45.69,52358.36,8942,0.59,5174,-4029,8352,-8419,16.54,37.94,284.03,177.48,9.85,15.97,55.11,5.48,Case
361,321.7,175.34,186.77,321.7,95.08,0.53,89.18,4.33,146.37,45.5,52903.08,9701,0.61,5550,-4218,9545,-10864,0.53,37.98,283.78,179.67,9.71,15.91,58.76,5.68,Case
364,322.02,175.02,184.07,315.17,94.87,-1.49,87.38,1.54,146.99,45.65,53452.6,10282,0.59,5441,-4359,8976,-11052,-1.47,37.61,287.92,179.92,8.75,15.74,54,5.44,Case
375,320.51,169.81,179.48,288.92,90.28,-3.09,85.51,2.04,150.7,47.02,56512.02,10672,0.57,5268,-4233,9545,-8352,14.28,34.9,297.59,174.78,8.53,16.75,54.46,6.52,Case
368,311.15,169.57,179.61,311.15,90.55,1.38,85.67,5.46,141.59,45.5,52118.96,8895,0.61,5080,-3982,11112,-5459,13.69,41.27,283.47,175.65,9.82,15.23,54,5.58,Case
368,319.88,174.71,186.77,319.88,93.49,0.68,87.55,4.47,145.17,45.38,53437.86,9419,0.6,5378,-4092,8292,-10931,0.74,37.98,284.16,179.1,9.48,15.2,61.98,6.06,Case
368,321.7,176.28,186.64,319.88,94.98,0.19,87.94,3.47,145.42,45.2,53529.21,9716,0.6,5441,-4296,9799,-10174,0.19,40.01,284.72,180.61,9.42,15.13,54.97,5.37,Case
373,321.64,175.65,185.83,310.21,92.8,-2.52,86.55,0.89,145.98,45.39,54403.93,10023,0.59,5237,-4374,9732,-9986,-2.52,35.37,290.18,181.05,8.27,15.36,54.46,5.66,Case
368,315.86,169.57,178.79,296.59,87.96,-0.75,83.44,5.27,146.3,46.32,53852.25,9664,0.57,5002,-4171,13376,-7469,13.44,32.63,296.33,176.47,9.31,15.9,53.74,6.11,Case
370,317,172.7,180.17,317,92.63,0.94,86.13,4.52,144.3,45.52,53442.69,9351,0.6,5268,-3998,11366,-8098,17.11,34.87,290.24,177.22,9.92,16.54,53.73,5.35,Case
366,322.58,176.91,190.22,321.83,93.79,0.55,88.54,4.23,145.68,45.16,53295.81,9291,0.61,5425,-4218,9545,-11929,0.63,33.74,286.1,181.49,9.7,15.19,55.27,5.34,Case
370,324.65,175.9,186.26,318.81,95.25,-1.35,88.65,1.08,148.75,45.82,55092.53,10311,0.6,5425,-4343,8855,-10047,-1.35,34.23,291.06,180.8,8.65,15.53,58.35,5.74,Case
375,322.33,170.82,182.69,290.12,90.2,-2.88,86.13,1.84,151.51,47,56816.15,10581,0.57,5127,-4280,8352,-7910,14.71,35.7,298.28,176.97,8.44,16.11,57.25,6.8,Case
370,312.03,169.69,175.53,312.03,91.11,1.44,84.46,5.32,142.35,45.62,52720.89,9069,0.59,5205,-3967,10108,-6591,13.86,37.55,287.92,175.53,9.91,15.49,51.77,5.32,Case
353,321.95,174.71,187.46,321.95,94.2,0.8,89.31,4.67,147.24,45.73,51968.04,9648,0.61,5409,-4249,9109,-10549,0.82,38.24,287.17,180.05,9.66,15.4,60.43,5.83,Case
364,323.08,174.96,184.82,317.75,97.43,0.14,91.44,3.06,148.12,45.85,53861.96,10530,0.62,5723,-4296,9230,-9545,0.25,43.84,287.23,178.92,9.42,15.75,62.95,6.24,Case
370,320.2,174.52,185.89,306.88,93.67,-2.46,87.87,0.99,145.68,45.5,53953.78,10309,0.6,5331,-4390,8600,-8788,-2.44,33.29,293.32,179.55,8.39,15.86,56.94,6.05,Case
377,316.05,170,179.23,291.5,89.01,-1.22,84.42,5.24,146.05,46.21,55113.38,9824,0.58,5002,-4155,11052,-6658,13.55,38.02,292.82,176.66,9.36,16.37,54.79,6.45,Case
364,317.75,172.95,183,317.75,91.88,1.08,86.36,4.86,144.79,45.57,52651.48,8789,0.6,5127,-4124,8667,-8413,1.08,34.45,286.79,179.04,9.7,15.39,53.9,5.34,Case
361,321.14,175.71,185.76,321.14,95.05,0.57,88.56,4.44,145.42,45.28,52561.81,9666,0.61,5456,-4249,9290,-12050,0.66,37.14,285.6,180.05,9.77,15.67,57.5,5.58,Case
370,323.02,175.78,182.93,319.82,96.07,-0.69,87.54,2.01,147.24,45.58,54534.37,10170,0.59,5519,-4421,9230,-11427,-0.69,42.37,285.29,181.05,9.2,15.94,60.55,5.92,Case
377,321.64,173.27,182.56,296.46,90.81,-2.93,85.48,1.35,148.37,46.13,55988.13,10195,0.58,5143,-4280,12056,-9042,14.22,32.58,298.41,179.67,8.37,15.86,53.53,6.09,Case
368,310.28,169.63,177.98,308.2,89.34,1.35,84.28,5.28,140.65,45.33,51773.64,9115,0.6,4986,-3967,10925,-6906,12.75,39.95,287.42,176.16,10.12,15.99,50.8,5.35,Case
361,321.76,174.52,182.31,321.76,93.29,0.74,86.49,4.7,147.24,45.76,53220.28,9466,0.59,5362,-4092,8600,-10168,0.75,37.57,286.85,179.55,9.85,15.99,55.18,5.33,Case
364,323.77,176.66,186.08,321.32,95.45,0.36,88.73,3.48,147.12,45.44,53496.61,9933,0.6,5456,-4327,9605,-11179,0.38,39.09,287.3,180.93,9.54,15.53,54.16,5.25,Case
370,321.95,174.59,185.76,310.84,94.17,-2.59,88.4,0.93,147.36,45.77,54579.2,10415,0.6,5378,-4390,8794,-9042,-2.59,38.93,288.05,180.05,8.25,15.9,62.44,6.46,Case
